pregid,postgid,freq,delay,syn_id,initial_rho_raw,final_rho_raw,initial_rho,final_rho
182369,181607,10.0,-10.0,278810239,0.0,0.40394744460429527,0,0
182369,181607,10.0,10.0,278810235,0.0,0.0,0,0
182369,181607,10.0,10.0,278810236,1.0,1.0,1,1
182369,181607,10.0,10.0,278810237,1.0,0.5840117175525156,1,1
182369,181607,10.0,10.0,278810238,0.0,0.0,0,0
182369,181607,10.0,10.0,278810239,0.0,0.4302185969866768,0,0
182581,208651,10.0,-10.0,397600125,1.0,0.39110779719753697,1,0
182581,208651,10.0,-10.0,397600126,1.0,0.39595221286727156,1,0
182581,208651,10.0,-10.0,397600127,1.0,0.4065635718000597,1,0
182581,208651,10.0,-10.0,397600128,1.0,0.40221647541239114,1,0
182581,208651,10.0,10.0,397600125,1.0,0.4346888982738696,1,0
182581,208651,10.0,10.0,397600126,1.0,0.5119448059010745,1,1
182581,208651,10.0,10.0,397600127,1.0,0.4318671506842655,1,0
182581,208651,10.0,10.0,397600128,1.0,0.5683055290503902,1,1
182967,198780,10.0,-10.0,354917775,0.0,0.3952811853793317,0,0
182967,198780,10.0,-10.0,354917776,1.0,0.07542204616539944,1,0
182967,198780,10.0,-10.0,354917777,0.0,0.16917152847753883,0,0
182967,198780,10.0,-10.0,354917778,0.0,0.032132457718538454,0,0
182967,198780,10.0,-10.0,354917779,0.0,0.038607788498770494,0,0
182967,198780,10.0,-10.0,354917780,0.0,0.03882942798797151,0,0
182967,198780,10.0,-10.0,354917781,1.0,0.0018612046664177515,1,0
182967,198780,10.0,-10.0,354917782,0.0,0.41714815635866404,0,0
182967,198780,10.0,-10.0,354917783,0.0,0.43069892081661915,0,0
182967,198780,10.0,-10.0,354917784,1.0,0.4176520209600326,1,0
182967,198780,10.0,10.0,354917775,0.0,0.806080233917531,0,1
182967,198780,10.0,10.0,354917776,1.0,0.9717974956899047,1,1
182967,198780,10.0,10.0,354917777,0.0,0.878857026428261,0,1
182967,198780,10.0,10.0,354917778,0.0,0.020412455675718453,0,0
182967,198780,10.0,10.0,354917779,0.0,0.02397308934240612,0,0
182967,198780,10.0,10.0,354917780,0.0,0.015900705637590114,0,0
182967,198780,10.0,10.0,354917781,1.0,1.0,1,1
182967,198780,10.0,10.0,354917782,0.0,0.8508052393315272,0,1
182967,198780,10.0,10.0,354917783,0.0,0.92288835304777,0,1
182967,198780,10.0,10.0,354917784,1.0,0.9362177379654623,1,1
183423,197906,10.0,-10.0,351235378,1.0,0.4161888041313183,1,0
183423,197906,10.0,-10.0,351235379,1.0,0.3925105898818896,1,0
183423,197906,10.0,-10.0,351235380,0.0,0.41269062579304144,0,0
183423,197906,10.0,-10.0,351235381,1.0,0.41057421883095935,1,0
183423,197906,10.0,-10.0,351235382,1.0,0.3928368950623824,1,0
183423,197906,10.0,-10.0,351235383,0.0,0.0,0,0
183423,197906,10.0,-10.0,351235384,1.0,0.37097191962638987,1,0
183423,197906,10.0,10.0,351235378,1.0,0.5213599177026029,1,1
183423,197906,10.0,10.0,351235379,1.0,0.4591564060522232,1,0
183423,197906,10.0,10.0,351235380,0.0,0.585643295881505,0,1
183423,197906,10.0,10.0,351235381,1.0,0.6143518846692534,1,1
183423,197906,10.0,10.0,351235382,1.0,0.38453316008493554,1,0
183423,197906,10.0,10.0,351235383,0.0,0.0,0,0
183423,197906,10.0,10.0,351235384,1.0,0.5148398615980888,1,1
183796,186882,10.0,-10.0,302504977,1.0,1.0,1,1
183796,186882,10.0,-10.0,302504978,1.0,1.0,1,1
183796,186882,10.0,-10.0,302504979,1.0,1.0,1,1
183796,186882,10.0,-10.0,302504980,0.0,0.0,0,0
183796,186882,10.0,-10.0,302504981,0.0,0.0,0,0
183796,186882,10.0,-10.0,302504982,1.0,1.0,1,1
183796,186882,10.0,-10.0,302504983,0.0,0.0,0,0
183796,186882,10.0,-10.0,302504984,1.0,0.37508485829344373,1,0
183796,186882,10.0,-10.0,302504985,1.0,0.35236451067854246,1,0
183796,186882,10.0,-10.0,302504986,0.0,0.0,0,0
183796,186882,10.0,-10.0,302504987,0.0,0.0,0,0
183796,186882,10.0,10.0,302504977,1.0,1.0,1,1
183796,186882,10.0,10.0,302504978,1.0,1.0,1,1
183796,186882,10.0,10.0,302504979,1.0,1.0,1,1
183796,186882,10.0,10.0,302504980,0.0,0.0,0,0
183796,186882,10.0,10.0,302504981,0.0,0.0,0,0
183796,186882,10.0,10.0,302504982,1.0,1.0,1,1
183796,186882,10.0,10.0,302504983,0.0,0.0,0,0
183796,186882,10.0,10.0,302504984,1.0,0.45214642680070616,1,0
183796,186882,10.0,10.0,302504985,1.0,0.381490112270196,1,0
183796,186882,10.0,10.0,302504986,0.0,0.0,0,0
183796,186882,10.0,10.0,302504987,0.0,0.0,0,0
184015,184061,10.0,-10.0,289900563,1.0,0.5221153886986803,1,1
184015,184061,10.0,-10.0,289900564,0.0,0.2092959777570692,0,0
184015,184061,10.0,-10.0,289900565,0.0,0.06729563876246653,0,0
184015,184061,10.0,-10.0,289900566,0.0,0.32164848243094984,0,0
184015,184061,10.0,-10.0,289900567,1.0,1.0,1,1
184015,184061,10.0,-10.0,289900568,0.0,0.0,0,0
184015,184061,10.0,-10.0,289900569,0.0,0.47363503376896154,0,0
184015,184061,10.0,10.0,289900563,1.0,0.8321448240042674,1,1
184015,184061,10.0,10.0,289900564,0.0,0.7855757671136282,0,1
184015,184061,10.0,10.0,289900565,0.0,0.0734073026357453,0,0
184015,184061,10.0,10.0,289900566,0.0,0.2918055481499549,0,0
184015,184061,10.0,10.0,289900567,1.0,1.0,1,1
184015,184061,10.0,10.0,289900568,0.0,0.0,0,0
184015,184061,10.0,10.0,289900569,0.0,0.8520088763997054,0,1
184033,189853,10.0,-10.0,315965752,0.0,0.37613063106856354,0,0
184033,189853,10.0,-10.0,315965753,0.0,0.385871135272874,0,0
184033,189853,10.0,-10.0,315965754,0.0,0.3856635766698316,0,0
184033,189853,10.0,-10.0,315965755,0.0,0.0,0,0
184033,189853,10.0,-10.0,315965756,1.0,0.4072213862226999,1,0
184033,189853,10.0,-10.0,315965757,1.0,0.4288929286203556,1,0
184033,189853,10.0,-10.0,315965758,1.0,0.41605297815983483,1,0
184033,189853,10.0,10.0,315965752,0.0,0.8462836881948466,0,1
184033,189853,10.0,10.0,315965753,0.0,0.8299097228033837,0,1
184033,189853,10.0,10.0,315965754,0.0,0.47988772902459687,0,0
184033,189853,10.0,10.0,315965755,0.0,0.0,0,0
184033,189853,10.0,10.0,315965756,1.0,0.4467979747884507,1,0
184033,189853,10.0,10.0,315965757,1.0,0.7789560179597705,1,1
184033,189853,10.0,10.0,315965758,1.0,0.6279988458993481,1,1
184090,195582,10.0,-10.0,341308484,0.0,0.36386962505964643,0,0
184090,195582,10.0,-10.0,341308485,0.0,0.0,0,0
184090,195582,10.0,-10.0,341308486,0.0,0.0,0,0
184090,195582,10.0,-10.0,341308487,1.0,1.0,1,1
184090,195582,10.0,-10.0,341308488,0.0,0.0,0,0
184090,195582,10.0,-10.0,341308489,1.0,0.39512581609472003,1,0
184090,195582,10.0,-10.0,341308490,0.0,0.3953774924851335,0,0
184090,195582,10.0,-10.0,341308491,0.0,0.39590902363891683,0,0
184090,195582,10.0,-10.0,341308492,0.0,0.39944306265058765,0,0
184090,195582,10.0,10.0,341308484,0.0,0.5744383581803217,0,1
184090,195582,10.0,10.0,341308485,0.0,0.0,0,0
184090,195582,10.0,10.0,341308486,0.0,0.0,0,0
184090,195582,10.0,10.0,341308487,1.0,1.0,1,1
184090,195582,10.0,10.0,341308488,0.0,0.011149541571779595,0,0
184090,195582,10.0,10.0,341308489,1.0,0.4542222160408521,1,0
184090,195582,10.0,10.0,341308490,0.0,0.4966043703320468,0,0
184090,195582,10.0,10.0,341308491,0.0,0.4179070195372378,0,0
184090,195582,10.0,10.0,341308492,0.0,0.4540741508504952,0,0
184709,196154,10.0,-10.0,343780368,1.0,0.41489783980442513,1,0
184709,196154,10.0,-10.0,343780369,0.0,0.29918066988019587,0,0
184709,196154,10.0,-10.0,343780370,0.0,0.0,0,0
184709,196154,10.0,-10.0,343780371,0.0,0.3927310399334484,0,0
184709,196154,10.0,-10.0,343780372,1.0,0.4065668898312298,1,0
184709,196154,10.0,10.0,343780368,1.0,0.6701567091036037,1,1
184709,196154,10.0,10.0,343780369,0.0,0.5507678772215095,0,1
184709,196154,10.0,10.0,343780370,0.0,0.0,0,0
184709,196154,10.0,10.0,343780371,0.0,0.8017594283371112,0,1
184709,196154,10.0,10.0,343780372,1.0,0.6181469562965476,1,1
185337,193957,10.0,-10.0,334382417,1.0,0.44841507175749923,1,0
185337,193957,10.0,-10.0,334382418,0.0,0.0,0,0
185337,193957,10.0,-10.0,334382419,1.0,1.0,1,1
185337,193957,10.0,-10.0,334382420,0.0,0.0,0,0
185337,193957,10.0,10.0,334382417,1.0,0.5238501274535875,1,1
185337,193957,10.0,10.0,334382418,0.0,0.0,0,0
185337,193957,10.0,10.0,334382419,1.0,1.0,1,1
185337,193957,10.0,10.0,334382420,0.0,0.0,0,0
185785,189513,10.0,-10.0,314468887,1.0,1.0,1,1
185785,189513,10.0,-10.0,314468888,1.0,1.0,1,1
185785,189513,10.0,-10.0,314468889,0.0,0.0,0,0
185785,189513,10.0,-10.0,314468890,0.0,0.41165167061860164,0,0
185785,189513,10.0,-10.0,314468891,0.0,0.423100931139914,0,0
185785,189513,10.0,10.0,314468887,1.0,1.0,1,1
185785,189513,10.0,10.0,314468888,1.0,1.0,1,1
185785,189513,10.0,10.0,314468889,0.0,0.0,0,0
185785,189513,10.0,10.0,314468890,0.0,0.384118746574043,0,0
185785,189513,10.0,10.0,314468891,0.0,0.5513540037050949,0,1
185875,206473,10.0,-10.0,388130204,0.0,0.29147097938396743,0,0
185875,206473,10.0,-10.0,388130205,1.0,0.3518859932932598,1,0
185875,206473,10.0,-10.0,388130206,0.0,0.34488191468128576,0,0
185875,206473,10.0,-10.0,388130207,0.0,0.3821147639282042,0,0
185875,206473,10.0,-10.0,388130208,1.0,0.382043928438091,1,0
185875,206473,10.0,-10.0,388130209,1.0,0.4205492490400422,1,0
185875,206473,10.0,-10.0,388130210,0.0,0.3448119517859985,0,0
185875,206473,10.0,-10.0,388130211,1.0,0.36154112226327867,1,0
185875,206473,10.0,-10.0,388130212,1.0,0.18735476122845376,1,0
185875,206473,10.0,-10.0,388130213,0.0,0.0,0,0
185875,206473,10.0,-10.0,388130214,0.0,0.13877908359535468,0,0
185875,206473,10.0,-10.0,388130215,1.0,0.40982191901224674,1,0
185875,206473,10.0,-10.0,388130216,1.0,1.0,1,1
185875,206473,10.0,-10.0,388130217,0.0,0.40757027283214337,0,0
185875,206473,10.0,-10.0,388130218,0.0,0.3960731694998315,0,0
185875,206473,10.0,-10.0,388130219,0.0,0.39029535601424625,0,0
185875,206473,10.0,-10.0,388130220,1.0,0.40649286662751793,1,0
185875,206473,10.0,-10.0,388130221,0.0,0.0,0,0
185875,206473,10.0,-10.0,388130222,1.0,1.0,1,1
185875,206473,10.0,-10.0,388130223,1.0,1.0,1,1
185875,206473,10.0,-10.0,388130224,1.0,1.0,1,1
185875,206473,10.0,-10.0,388130225,0.0,0.0,0,0
185875,206473,10.0,-10.0,388130226,1.0,1.0,1,1
185875,206473,10.0,10.0,388130204,0.0,0.30679242376088917,0,0
185875,206473,10.0,10.0,388130205,1.0,0.3818563257713221,1,0
185875,206473,10.0,10.0,388130206,0.0,0.28996579855851623,0,0
185875,206473,10.0,10.0,388130207,0.0,0.4016513251108321,0,0
185875,206473,10.0,10.0,388130208,1.0,0.43087734599080163,1,0
185875,206473,10.0,10.0,388130209,1.0,0.6244137360321654,1,1
185875,206473,10.0,10.0,388130210,0.0,0.27905542183238613,0,0
185875,206473,10.0,10.0,388130211,1.0,0.5491626648597864,1,1
185875,206473,10.0,10.0,388130212,1.0,0.16056062223240736,1,0
185875,206473,10.0,10.0,388130213,0.0,0.0,0,0
185875,206473,10.0,10.0,388130214,0.0,0.6325256442394397,0,1
185875,206473,10.0,10.0,388130215,1.0,0.5458507247947582,1,1
185875,206473,10.0,10.0,388130216,1.0,1.0,1,1
185875,206473,10.0,10.0,388130217,0.0,0.5666219443754453,0,1
185875,206473,10.0,10.0,388130218,0.0,0.3442755652330039,0,0
185875,206473,10.0,10.0,388130219,0.0,0.45438517476085294,0,0
185875,206473,10.0,10.0,388130220,1.0,0.5653390654252564,1,1
185875,206473,10.0,10.0,388130221,0.0,0.0,0,0
185875,206473,10.0,10.0,388130222,1.0,1.0,1,1
185875,206473,10.0,10.0,388130223,1.0,1.0,1,1
185875,206473,10.0,10.0,388130224,1.0,1.0,1,1
185875,206473,10.0,10.0,388130225,0.0,0.0,0,0
185875,206473,10.0,10.0,388130226,1.0,1.0,1,1
186117,200624,10.0,-10.0,362954684,1.0,0.4033845267509447,1,0
186117,200624,10.0,-10.0,362954685,1.0,0.40052167625719653,1,0
186117,200624,10.0,-10.0,362954686,1.0,0.40942518751213464,1,0
186117,200624,10.0,-10.0,362954687,1.0,0.46155359130826734,1,0
186117,200624,10.0,-10.0,362954688,1.0,0.45983593912742593,1,0
186117,200624,10.0,-10.0,362954689,0.0,0.39955575685934497,0,0
186117,200624,10.0,10.0,362954684,1.0,0.48585756862133334,1,0
186117,200624,10.0,10.0,362954685,1.0,0.420872921619567,1,0
186117,200624,10.0,10.0,362954686,1.0,0.4592950598263663,1,0
186117,200624,10.0,10.0,362954687,1.0,0.8362237766750734,1,1
186117,200624,10.0,10.0,362954688,1.0,0.9175490898454178,1,1
186117,200624,10.0,10.0,362954689,0.0,0.8179387480076498,0,1
186198,204134,10.0,-10.0,377956722,1.0,0.4035104640388693,1,0
186198,204134,10.0,-10.0,377956723,1.0,0.4034577139894851,1,0
186198,204134,10.0,-10.0,377956724,0.0,0.40354408331685865,0,0
186198,204134,10.0,-10.0,377956725,0.0,0.3648304988870274,0,0
186198,204134,10.0,10.0,377956722,1.0,0.4532436144246118,1,0
186198,204134,10.0,10.0,377956723,1.0,0.43096326327027545,1,0
186198,204134,10.0,10.0,377956724,0.0,0.4589403227565163,0,0
186198,204134,10.0,10.0,377956725,0.0,0.6874443864645783,0,1
186356,189091,10.0,-10.0,312579598,0.0,0.2475645777614054,0,0
186356,189091,10.0,-10.0,312579599,1.0,0.0023416369404765706,1,0
186356,189091,10.0,-10.0,312579600,1.0,0.008972416375694507,1,0
